text,label,pred_id,pred_label
ملت عاشق تارکوفسکی و نولان و هیچکاک من علاقمند به ایشون قشنگ مشخصه با زندگیم چه کردم... https:// twitter.com/actortrivia/st atus/998871129266753536 …,2,2,pos
هم سطح ایشون (از لحاظ سواد، علاقه ، تقیدات دینی ) پذیرش شدند و با وجود ظرفیت خالی کلاسها( بدلیل رغبت کم بانوان شهرستان) بنده پذیرش نشدم . اون سال بقدری شوق حضور در حوزه و تحصیل در اونجا رو داشتم که قید آزمون دکتری را زدم. اما متاسفانه حتی پاسخی هم بابت علت عدم پذیرش ندادند.,0,0,neg
جناب اقای جهرمی نمیخام زحماتت رو منکر بشم ولی این سرعت اینترنت گندش رو در اورده حداقل 2 یا 3 دقیقه طول میکشه یه پست اینستا باز بشه،حداقل یک دقیقه طول میکشه تو واتس اپ یه پیام ارسال بشه و... الان بهترین زمان برای تحقق دولت الکترونیکه، راحت میتونید سرعت اینترنت رو بالا ببرید، راحت میتونید بانکداری الکترونیک رو ترویج بدین الان بهترین زمانه ولی مثله همیشه.... امروز اومدم به یاد گذشته یه فیلم اموزشی دبیرستان ببینم میبینم تمام حجم نتم رو خورد، یه بچه ی حاشیه شهر از کجا اورده که بر ای هر درس چند هزار تومان پول اینترنت بده، حداقل سایت های اموزش دروس رو فعلا رایگان کنید,1,0,neg
وااااای که چقد پایتخت قسمت اولش عالی بود،کلی خندیدیم مخصوصا اونجا که رفتید دانشگاه سر قبر پنجعلی😂😂😂😂😂,2,2,pos
دمت گرم چی رو کردی ایول داری,2,2,pos
قبلا خیلی شاد بود خیلی خوش اخلاق تر از الان بودم الانم شادم اما نه مثل قبل,2,2,pos
با اون هم موافقم,2,2,pos
سندروم دست بی قرار فقط دست اذری جهرمی که همچیو با انگشتش فیلتر میکنه,0,0,neg
به حرف بچه گوش بده، هنوز سیاست مدار نشده,1,0,neg
اقاي وزير سرعت اينترنت مخابرات خيلي نوسان داره,1,0,neg
تيريپ جديد تلويزيون به كي راي ميديه،به روي خودش نمياره بپرسه اصلا راي ميديييي؟ #پررو,0,0,neg
دم در موقع رفتن، سیامک گفت فردا زنگ بزن بهم یادآوری کن بیام دریل کاری هارو انجام بدم برات، با خوشحالی داد زدم مرسی خدا جونم :)) #خوشی,2,2,pos
هرچی بودی چه خسته و چه عصبانی بازم بهترین کاری که میشد کرد رو کردی و این خیلی خوبه. بازم دمت گرم,2,2,pos
چون که سال پیش هم  تلاش بسیار کردین ولی باز هم هم سرعت افزایش پیدا نکرد ابلته خسته هم نباشید ولی یه فکری کنید که تلاشهاتون جواب بده این درخته میوه بده نه اینکه برگ و گل بده بعد اینکه میوه بده بگ خزان میده,1,0,neg
واسه درمان رفلکس چی پیشنهاد میکنید بیهوده ها؟,0,1,med
اون از قبل از عیدتون که گند زدین تو سرعت اینترنت اینم از بعد از عید. ما حجم رایگان و پهنای باند بیشتر نمی خوایم. همون حجم و پهنای باند قبلی را به ما برگردانید. #فاجعه خدمت,0,0,neg
اقای جهرمی پینگای فورت نایت چیشد خیلی رو مخه🙌😑,0,0,neg
کلی میگم یه مقدار به هم ریخته ام همین درست میشه ، اون سرحالی همیشگی ندارم ... چیزی نیست ...,0,0,neg
حاجی سرعت صفرهههههههه، مخابرات خوزستان. چمران,0,0,neg
"جناب آقای آذری جهرمی ؛
حتمن مستحضرید اطلاعات حدود ۴۲میلیون کاربر ایرانی، شامل شماره موبایل، شناسه کاربری و ... لورفته است .
*آیا لو رفتن اطلاعات ۴۲میلیون کاربر ایرانی ، مربوط به پوسته های ایرانی تلگرام، برای شما حساسیت ویژه ای نداشت که حداقل یک پست از صفحه اینستاگرام شخصی خودرا به آن اختصاص بدهید و تلاش کنید که قسمتی ازنگرانی این مردم رو رفع نمایید؟ 
حدس میزنم شما هم به مانند رئیس تون منتظرید که شنبه خبر رو به سمع تون برسونن؟ *آیا قبول داریداین تجاوز به حریم خصوصی افراد، حاصل سهل انگاری شما و همکارانتون در پایان دادن به فعالیت این پوسته ها در زمان مناسب بود! *آیا قبول دارید فیلتر تلگرام سبب استفاده مردم از این پوسته ها شد که در نهایت این فاجعه رو بوجود آورد؟
*احتمالا استفاده ازسرویس های وی پی ان برای تلگرام نیز مشکلات خاص خودش را به دنبال خواهد داشت !امیدوارم درخواست میلیون ها ایرانی را برای دسترسی راحت و امن به اطلاعات پزشکی را دربحبوحه کرونا محترم بشمارید و برای جان هموطنانتان پا پیش بگذارید.",1,0,neg
سه سال نمونه بوده ، ممنون انشالله موفقیت شما هم,2,2,pos
اقای جهرمی دستور بده تلگرام رو از فیلتر در بیارن بابا کل کسب و کارمون خوابید...بخدا خوابید...به پیر به پیغمبر خوابید کل کارمون...از فیلتر در بیارید تا کار کنیم دیگه چه وضعشه,0,0,neg
لعنت به خودتون و مخابرات از صبح اینترنت من قطعه. گوه بگیر در همتون رو,0,0,neg
نه دیگه منم که از اول دارم همینو میگم هویت کلا ازین جریان ها جداست ، مثلا همین یمن هم تحت سلطه ی ایران بوده سالها همونطوری که گفتم با همون شرایط خیلی از اعراب به ایران مهاجرت کردن که کماکان هویت عرب دارن، اما خیلی از ایرانیها همزبان اونها شدن درکنارشون اونهام عرب هستن؟,0,0,neg
سلام جناب وزیر. دست تون درد نکنه .ما ترکها یه ضرب المثلی داریم که گوشت نیاورده کوفته میخواد .ضمن اینکه شرایط رو باید درک  کرد . عرض میکنم که همین جواب دادنتون خودش یک نعمت بزرگیه . این دومین پیامه که تو این مدت برای شما می نویسم.  ولی تقریبا اکثر نظرات و جوابهای شما رو می خونم. دست تون درد نکنه . اینم بگم که کلید روحانی مشکل نداره چون چهارسال خوب باز کرد ولی دوستان کلا قفل رو خراب کردند,1,0,neg
دکتر قرنطینه ای شما ؟؟,1,1,med
محلول ضدعفونی دست وسطوح میوه وسبزیجات کسی خواست در خدمتیم(تعداد محدود),1,1,med
گیلان اینترنت مخابرات از اول هفته اختلال و قطعی داره,1,0,neg
@azarijahromi داداش شما گفتی سرعت های اینترنت ثابت رو افزایش دادیم کوو پس قربونت برم؟؟ فرقی نکرده که,0,0,neg
یک انتحارکننده درکابل از سوی نیروهای امنیتی از پا درآمد : By نصير احمد صديقى on 09 August 2017 کابل (پژواک،۱۸اسد۹۶):… http:// dlvr.it/PcqrSh pic.twitter.com/kmLle4EsTW,1,1,med
خيلي ممنون انشاالله كه صحيح و سالم بدنيا بياد خيلي دير ازدواج كردم، اونموقع حاليم نبود الان ميفهمم كه اشتباه كردم. به اميد خدا كه قدمش خيره چون هنوز نيومده خير و بركت رو آورده يه حس عجيب و مثبتي هم بهمون داده كه جديده و تا حالا احساسش نكرده بودم,2,2,pos
مخابرات چمران تهران نه هزارتومن نت نه صدهزارریختم سه ماه چرا عودت نمیده؟,0,0,neg
آقای جهرمی چ وضع نت ،گند بزنن این مملکت رو که وضعش شده این ،بی کفایتی مسئولان اینحاست که مشخص میشه .,0,0,neg
موگرینی بند نیم بند را آب داد،و شیخ احمد جنتی از اینکه احمدی نژاد را ردصلاحیت کرده و صندلی پاستور را به نیم بند نوشتگان سپرده است راضی و خشنود است .خدایا مرگم را برسان.علی برکت الله,0,2,pos
شما خودت کرونا هستی,0,2,pos
@azarijahromi حاجی خداشاهده این وضعشه ، اینترنت های همراه خیلی مسخره شدن ، همش قطع ، بابا همون دهنمون بقران سرویس شد ، یه فکر اساسی بکن ، سی هزار تومن میدیم بسته معادل سه هزار تومن هم نمیتونیم استفاده کنیم ، خیر سرمون دلمون خوشه نتمون فورجی هستش ، والا صد رحمت به تو جی,0,0,neg
چه سالی شد این سال96... از یه طرف #زلزله_کرمانشاه از یه طرف #نفتکش_سانچی ... از یه طرف #آشوب و #فتنه ... از یه طرف #گرانی و فشار اقتصادی به مردم... خدایا تموم کن این سالِ سنگین رو؛کمر مردم ایران شکست... #تلخ #سانچی #فتنه #گرانی,0,0,neg
دارم به رنگ آبی علاقمند میشم,1,2,pos
اینترنت رایگانتون پس چی شد ؟همش حرفه بیخود بود ..قبل عید همه سره کار بودن الان همه بیکارن الان باید کلی پول اینترنت کند بدیم یکم سر کیسه رو شل کنید حاجی انقدر تو بدبختی و قرنطینه مردم دنبال سودجویی نباشید ..,0,0,neg
درود، امروز برای شارژ اینترنت به سایت شرکت ارائه دهنده سرویس مراجعه کردم، سرویس ۸مگ قبلاً با ۲۰۰ گیگ حجم یک ماهه (نامحدود😂) ۴۴۰۰۰ تومان بود... الان ۸مگ را کرده‌اند ۶۰ گیگ، با قیمت ۵۴۰۰۰ تومان... طی تماس گفتند: قبلاً تخفیف می‌دادیم الان سازمان مقررات گفته دیگه نباید تخفیف اعمال کنید😮😮... شرکت پیشگامان... آیا این صحت دارد؟,1,0,neg
و تو ای انسان مپندار که خدا از آنچه ستمکارانِ غرق در ناز و نعمت انجام می دهند بی خبر است,1,0,neg
@azarijahromi اینترنت ۱۶مگا بیت تست  سرعتش شد یک و هفتادونه مگا بیت ، این ظلم رو کی میخواد پاسخ بده، هر چی با اپراتور تماس میگیرم کاری نمیکنن، این چه وضعشه، مزخرفترین اینترنت، اینترنت مخابرات,0,0,neg
از وقتی ک کرونا اومده همش نت میپره و دوباره میاد کلا سرعتش بع ۱۰۰ کیلوبایت هم نمیرسه خدا بخیر کنه,0,0,neg
چرا ناراحت می شوید من همسایه شما هستم هر روز صبح شما را می بینم بهتر از من شاد و سرحالی,2,2,pos
آقای جهرمی هزینه اینترنت آیا بالاتر میره؟؟؟,1,1,med
@azarijahromi آقای جهرمی عزیز سلام ارا ت و با عرض تبریک سال نو خدمت شما و خانواده محترم ، جناب جهرمی پدر بنده خط دوازده دارن و فقط و فقط به اینترنت بنده وصل میشن اون هم از طریق گوشی ، و هیچ استفاده ای از خط نمیکنن ، ولی براشون قبص موبایل پیامک شده مبلغی حدود دوازده هزارتومان ، لطفا میشه پیگیری های لازم صورت بگیره؟ممنون,1,0,neg
قهرمانی #رئال رو به آقا تبریک میگم و این جام رو تقدیم به ایشون میکنم که اگر حمایت های کلامی ایشان نبود دستیابی به این مهم میسر نمیشد.,2,2,pos
تو این مملکت هرچی میشه اول سرعت اینترنت میارن پایین .فیلترشکنا که وصل نمیشه سرعت دانلود افتضاحه والا خوده کرونا افسردگی گرفته از دست این اینترنت,0,0,neg
"""یعنی انقدگفت و به نظرم بخشیشو تظاهر کرد که """"من یادم نمیمونه هیچی"""" حالم به هم خورد و دارم فاصله میگیرم. برو با خودت حال کن رفیق.""",0,0,neg
کابل های تلفن رو میدزدن هرچی هم پیگیری کنی مخابرات نمیاد وصل کنه هیچکی پاسخگو نیست,0,0,neg
یه سرچ کردم موقع پرواز خودشونو از یه جا میندازن پایین برای استارت، بذارش بالای یه کمدی جایی ملافه ای هم زیرش بگیر ببین شاید پرید,1,0,neg
داداش سلام آقا من می خوام ی دست دوتا دو بزنم پینگم 134 ره آقای جهرمی درستش کن داداش,1,1,med
وقتی میگیم ایران رو گروگان گرفتن بخاطر همین حرکات هستش تو کجای دنیا داخل پارلمان یک کشور پرچم یک کشور دیگه رو آتش میزنن ،جز این هستش که از این تنش همین آقا زاده ها و دو تابعتی ها بیش‌ترین سود رو میبرن #برجام #ما_گروگانیم,0,0,neg
اگه میوه فروش بود بهتر بود,1,1,med
اگه میخواید کاری برا این مردم انجام بدید برید ببینید هزینه اینترنت ایرانسل و همراه اول چقد زیاده.توی این اوضاع که مردم بیشتر وقتشون رو توی خونه سپری میکنن و مصرف اینترنت بیشتری دارن اوپراتور ها هزینه رو بالاتر بردن و حتی از بسته های مثلا تخفیف قبلا هم خبری نیست.. شما کلا همه ی کاراتون برعکسه.یک نمونه دیگه کاراتون هم همین فیلتر کردن تلگرام.خب وقتی فیلتره ملت میرن فیلتر شکن استفاده میکنن که هم حجم اینترنت بیشتری مصرف میشه هم اینکه امنیت نداره و هم اینکه با وجور فیلترشکن دسترسی کسایی که سنشون پایینتره به یه سری سایتا میسر میشه...وقتی اینجوریه خب بردارین این فیلتر رو 👎,0,0,neg
رقصی چنان میانه میدانم ارزوست... #عروسی,2,0,neg
عزیزم برا مخابرات هم خودش فعال شده از دیروز هم فعال شده اخبار درست بفرمایید خواهشا,1,1,med
نظرت راجب عملکرد روحانی تو این جایگاه ریاست جمهوری  چیه تو این بحران کرونا؟,1,0,neg
به روحانی جونت بگو بهرام واسه اش اهنگ خونده . اسم اهنگ مقابله اس گوش کنه حتما,1,0,neg
آره رافی پور همیشه روسیه دوست خوب #رهبر_انقلاب بوده و هست ، مخصوصا پوتین که عاشقشه میمیره براش حاضره تمام روسیه رو فدا کنه براش ، اصلا هم دنبال نفت و گاز و منابع ایران نیست میدونی چرا ؟!! میدونی چرا ؟!! چچچون اون ها همش مال آغاست ، آره پدر #پدرسوخته آمریک,0,0,neg
@azarijahromi  شما رو به انالیز ریز مصرف اینترنت مخابرات دعوت می کنم,1,1,med
بله میشه. مشاهده میدانی‌م میگه مردم با اپ راحتترن تا مرورگر و وبسایت.,1,1,med
سلام آقای جهرمی .خداوکیلی این چه وضع سرعته اینترنته ؟ مگه نمیگید بتمرگید تو خونه ؟ با این وضع سرعت جز حرص خوردن و اعصاب خوردی چی واسمون دارید ؟,0,0,neg
توی دنیای پر درد و خشونتی ولی حالا که اومدی پس خوش اومدی #یاس,2,2,pos
سبایوس:وقتی فهمیدم از #رئال‌مادرید پیشنهاد دارم بی هیچ معطلی جواب مثبت دادم، آرزوی من بازی در پیراهن سفید #رئال‌مادرید بود؛,2,2,pos
سلام درود توی این روزایی که همه درگیر کرونا هستن و اقای وزیر جوان نت رایگان به خونه ها هدیه داد قبل سال اپراتور رایتل داره مردمو سر کیسه میکنه طرح ها شو عوض کرده و قیمت بسته هارو سه الی چهار برابر کرده و طرح هایی گذاشته که به هیچ عنوان بدرد مصرف کننده نمیخوره و فقط برای نرم افزار خود ساخته فیلیمو استفاده داره نت های شبانه که از بسته های قبل طلب بودیم رو از بسته های جدیدمون بر میداره و تماس میگیریم لا کارشناساشون صحبت کنسم نوبتمون که میشه قطع میشه بصورت خودکار بسته خریداری میشه میزنه فعال شد اما از شارژ گوشی استفاده میکنه شما توی صفحه اش برید متوجه میشد یه دزدی به صورت نامحسوس به بهانه اختلال سیستمی داره انجام میشه لطفا نشر بدین چون مردم تو این موقعیت دارن سر کیسه میشن توسط رایتل,0,0,neg
جواد داداش .سرعت اینترنت رو زیاد نکنی خداوکیل میرم بیرون هی سرفه میکنم هاااا,0,0,neg
اقا درسته ک میگن تا ۱۵ نمیشه تخلیه کرد بخاطر اینکه مخابرات تعطیله؟,1,0,neg
درود خوش اومدین . خب برای حسن نیت همه ماهارو فالو کنین,2,2,pos
سلام.اقای وزیر الان که شرکتاهای اینترنت باید خدمات بهتر بدن شما تظارت میکنید؟همیارنت داره حجم مشترکاشو برمیداره.۳۰ گیگ حجم در عرض ۵ روز تموم شده.نه فیلمی دان کردم نه چیزی.بعدم میگن شبکه پیشرفت کرده حجم زودتر تموم میشه.الان شما به عنوان وزیر کجای این داستانی برادر؟,0,0,neg
شما اخوندای بیناموس کثافت ترس افتاده توی دلتون مبادا سفره جیره خواران و بادمجان دور قاب چین ها برچیده بشه حالا با وجود این همه سال که ثروت های مردم ایران رو غارت کردید حرص مال و مقام ولتوت نمیکنه و با وجود این همه دارایی نامشروع قصد چاپیدن مجدد و همیشگی ثروت مملکت رو دارید اما کور خوندید و ما مردم با اتحاد فراگیر و بيسابقه طوفانی و یکی شدن یکبار برای همیشه تابودتان خواهیم کرد پس منتظر بدترین کابوس زندگی سراسر نکبتبارتان باشید که فراق نزدیک است و بدبختی و فلاکت نزدیکتان.,0,0,neg
"#کروناویروس
#covid19
#who
جمهوری اسلامی حق کشتار عمدی زندانیان سیاسی را با ویروس کرونا ندارید. زندانیان سیاسی را آزاد کنید",0,0,neg
حاجی بنظرم اینترنت رایگان نده  خود کرونا رو فیلتر کن ،مرسی ازت,1,0,neg
دکتر جان! برو خدا رو شکر کن سجده شکر بجا بیار این لباس فضانوردی هر چقدر هم مسخره بود الان تو بیمارستانا ازش بجا روپوش استفاده میشه.. بجز این به درد چیز دیگه هم نمیخوردا😎🤠,0,0,neg
من خیلی آرزو داشتم ان قدر بهشون فکر نکردم که از ذهنم رفتن,0,0,neg
وزیر محترم بجای اینکه سرعت هارو 4 برابر کنید بهتر نبود تو خیلی از مناطق شهرهای بزرگی مثل مشهد همون ای دی اس ال رو تقویت میکردن تا فقط مخابرات خدمات نده با اون خدمات و سرعت های افتضاحش؟محروما محردم تر میشن و اغنیا غنی تر چه خوشداست طعم عدال علی👍🙏,0,0,neg
اقای وزیر سلام..از دیشب ساعت ۲۱ تا الان اینترنت ثابت چند منطقه شهر همدان قطع شده..چندین بار تمس گرفتیم و پیگیری کردیم ولی جولب میدن ک مشکل فنی هست.خواهش میکنم رسیدگی کنید.قبل از قط شدن افت سرعت زیاد و قطعی پی در پی داشت.الان هم ک قطع شده..ی فکری کنید..ممنون,0,0,neg
دکتر جان کاشکی فکری بحال همیشه قطعی مخابرات برات بلال بندرعباس بکنی,0,0,neg
آقای#آدزی_جهرمی شما چرا؟ حداقل شما دیگر میتوانی دستور بالا بردن اینترنت ایرانسل گوشی رو صادر کنید. بخدا در شهرستان#زابل #سیستان و بلوچستان سرعت نت آدم رو کلافه میکند. ان هم در این روزهای خود قرنطینه. سعی کنید از شما به نیکی یاد شود #درخانه_بمانیم,0,0,neg
"جناب وزیر
شما که به فکر مردم و ارتباطات پایدار مردم و خیر بارون هستید حواستون هست که تو همین شرکتهای زیرمجموعه در تهران کارمندانی بودن که تست کروناشون مثبت شده و حتی تو همین تهران فوتی هم داشتیم به خاطر کرونا؟ آیا به نظرتون سفر کاری برای توسعه های غیر فوتی و فوری وقتی جون کارمندا رو به خطر می ندازه نباید ممنوع بشه حتی اگر به شهرهای همسایه باشه!
در شرایطی که حتی نیروی پزشکی با توجه به اهمیت خطر موجود تو ساختمانها با ابزار و لباس لازم میان،احتیاج نیست که بین کارمندانی که توی ۱۵ روز عید -که یکی از غیرکارآمدترین زمانها توی سال کاریه- برای کارهای غیرضروری وادار به اومدن سر کار میشن، ماسک و وسایل ضدعفونی کننده توزیع بشه؟
کارمندا امید دارن به دوران بازنشستگی. اگر قرار باشه به خاطر شرایط موجود و از ترس جونشون خودشون تصمیم بگیرن بیخیال بازنشستگی بشن، به نظرتون بهتر نیست از دیدگاه سیاست هم که شده شما اعلام کنید که فعلا توی این شرایط تو خونه هاشون بمونن و مراقب خودشون و عزیزانشون باشن؟!",0,0,neg
همین اینترنتای همراه ما رو ندزدن ما اینترنت خانگی با سرعت چهار برابر نخواستیم😕☹️😟,0,0,neg
وزیرجان مخابرات ارومیه ۱۰۰ گیگ نداده ک هیچ از خودشم حجم کم میکنه,1,0,neg
#زیباترین_رهبر_دنیا,2,2,pos
قرنطینه برای قرون وسطاست😂😤😤😤,0,0,neg
فروشگاه چای بهاره دست چین شده مُکاری ثابت از باغات لاهیجان,1,1,med
جدیدا آب قاطی بسته اینترنت میکنید ک زود تموم میشه؟؟,0,1,med
ببین من به عنوان یک انسان آزاد حتی با تغییر این نظام هم دوست اسرائیل نخواهم بود مثل تمام هنرمندان یا ورزشکارایی که اسرائیل رو بایکوت میکنن، شما مخالف این نظامی درست اما دوستدار اسرائیل نباش بحث تمام,0,0,neg
حاجی شما بخودت نگیر..ولی دم کرونا گرم خوب دارە مدیریت را نشون بعضیا میده,0,2,pos
روحانی با برجامش فدای اون اندامت دکی جون سلامتی همه خفنا سلامتی بد دهنا همونا که اول عید نفرین میکننو شما باهاشون خوب صحبت میکنین سلامتی خودت خونوادت وزیر جوانو عشششششقه جهرمش باشه ایرانش باشه 😘,2,2,pos
6 کشته و 31 زخمی در اثر انفجار مین به جا مانده از دوران جنگ در سال گذشته در شهرستان قصرشیرین کرمانشاه خیلی غم انگیزه #تسلیت,0,0,neg
شماهایی که میگید کلا همه جا تعطیل بشه نون خونت تموم شد میخوای تو خونت نون بپزی یا میوه خونت تموم شد تو باغچه حیاطتت میکاری یا خاربار احتیاج داری غول چراغ جادو میخواد برات بیاره ، یا دارو لازم داری باید زمین رو بکنیم دارو استخراج کنیم ، بلاخره یه جاهایی باید باز بمونه ، ساعت کاری بذارن تو همون تایم هر کس هر چی احتیاج داره میدونه بازه میره خرید میکنه سربع برمیگرده خونه ، یه کم منطقی فکر کنید,1,0,neg
حاج آقا جواد جان یه فکری به حال اینترنت مخابرات بکن خدا وکیلی افتضاحه خط ما هم یجوریه که فقط میشه از مخابرات اینترنت گرفت . 2020 هم که همیشه دایورته ....,0,0,neg
"خدا حفظش کنه 
به زبان باستانی نوشته 
بابا اینترنت رایگان نده ☺️",2,2,pos
یه نگا به اینترنت موبایل هم بنداز که سرعت نداره,0,0,neg
📈میخوای پولتو 2 برابر کنی؟سیگنالای رایگان بورس تو پیج ما هست.فالو کن و استفاده کن📈,1,1,med
"اقا اگه شما اختیاری در زمینه رفع فیلترینگ نداری پس چرا روحانی گفت انگشت (وزیر ارتباطات) روی دکمه فیلترینگ نمیره؟
-یه بازپرس (که الان خودش توی زندان هست) تلگرامو فیلتر کرده 1000 نفر ادم نمیتونن از فیلترینگ درش بیارن؟حتی وزیر؟(من دیگه حرفی ندارم)",0,0,neg
آقای جهرمی سرعت اینترنت تو اصفهان ضعیف شده:دیشب که بسکی اختلال بودیه باروصل شدودیگه وصل نشد: لطفامشکل رو بررسی وحل کنید...(درضمن به مخابرات دستوربدین مهلت پایانی100گیگ اینترنت روبجا29اسفند یکسال بکنه:ما اصلا چیزی ازاین100گیگ نفهمیدیم:بسکی اختلال بودو وصل نمیشد: فروردین تازه اوج کروناشدت می گیره:و توخونه موندن بیشترهم میشه)لطفابه درخواستم👆رسیدگی کنین..........,1,0,neg
بنده طرفدار اصل نظام هستم و خواهان اصلاحات در کارکرد مدیران آن.و معتقدم مشکلات کشور در داخل به دست خودمون حل میشه نه آمریکا و اسراییل یا مجاهدین خلق.اینا اگه غم مردم ما رو میخوردن هواپیمای مسافر بری رو روی هوا نمیزدن،دانشمندهای ما رو ترور نمیکردن،۱۷ هزار شهید ترور نداشتیم و...,0,0,neg
حاجی جان فقط به فکر وای فای خونگی هستن ...به ما میگن تو خونه بمونین خوب وقتی سرگرمی ما گوشی حداقل یه فکری برا بسته های گوشی کنین .....حداقل ازتو خونه بتونیم با استفاده .آز اینترنت کارآمون  انجام بدیم بسته ها که گرون فاجعه شما هم لطف میکنین به کسایی که وای فای دارن بسته رایگان میدیم یا اصلا به کسی بسته ندین یا به همه بدین ....گناه ما این که وای فا نداریم,0,0,neg
آقای جهرمی فردا مهلت بسته های ۱۰۰ گیگی اینترنت ثابت و وای فای تموم میشه ولی هیات دولت بنا به دستور رییس جمهور قرنطینه رو میخان سفت و سخت تر کنن اگه امکانش هست تمهیداتی رو برای تجدید و دوباره فعال سازی این بسته اینترنتی شکست کرونا به شرکت های مخابراتی و ارائه دهنده خدمات اینترنت ابلاغ کنید,1,0,neg
ادماازادمازودسیرمیشن.... #دلم -گرفته #پلاسکو #دیوث #زلزله #ریزش #ریتوییت #دلشکستن #جدی #گوگوش #تکذیب #تسلیت #تهران #ایران #خواب #بامداد,0,0,neg
عیدتون مبارک  یک تقاضا این مدت حدودأ به ۹ماه تقاضای انتقال خط ثابت رو به مخابرات خاتم شهرستان فردیس  تقدیم کرده ام اما متاسفانه  هیچ کاری انجام نداده اند و خط تلفن بدون استفاده و فقط هزینه  نگهداری رو تقاضا میکنند 🌼خواهشمندم رسیدگی کنید🌼,0,0,neg
دکتر صد گیگ‌تموم شد با بقیه روزهای قرنطینه چکنیم؟؟,1,1,med
آقای جهرمی جان داداش نت مخابرات منطقه آزاد ارس وضعش خرابه مثل سرعت نت من؟؟ یعنی خراب داریم هاااا🤕🤕🥴🥴,0,0,neg
غنی دل باش ، تا کامروا گردی ( از من گفتن ),2,2,pos
آقای آذری نمیدونم کامنت منو میبینید یا نه ولی چند روزه همراه اول و مخصوصا ایرانسل خیلی پیامک تبلیغاتی میفرستن !! ما لنز و چارخونه و اینترنت رایگان نخوایم کیو باید ببینیم بهشون تذکر بدین لطفا 😫😫😫,0,0,neg
همین دیگه. یهو شروع می‌کنیم توپیدن :))),2,2,pos
ترامپ اگر قصد مذاكره داشت مثل اوباما از راه ميانجيگري وارد مي شد يا حداقل در اين ١/٥ سال حسن نيت خودش رو به ايران نشون ميداد وزارت دارايي امريكا تمام تلاش خودش رو كرد تا ايران حداقل منفعت رو از برجام داشته باشه.,0,1,med
آقای آذری جهرمی لطفا اینترنت رایگان در اختیار دانش اموزان قرار دهید یا حداقل سایت هایی که محتوای آموزشی دارن (مثل آلا ،کانون،رشد و ...) رو رایگان کنید. در ضمن ده گیگ و بیست گیگ کفاف محتوای آموزشی رو نمیده.,1,1,med
ای اینترنت خرابه درسش کن تعه😥😥😥,0,0,neg
شرکت صبانت از اون صد گیگ فقط پنجاه گیگ داد، الان هم برای کلاس مجازی اینترنت رو رایگان نکرده برخلاف بقیه شرکت ها، شما هم که نقش چغندر رو بازی میکنی گویا... یه تماس میگیری بهت الکی میگن همه چی حله میای اینجا اخبار کذب نشر میکنی اگه یه سرچ ساده میزدی تو پیج صبانت میدیدی که نت برای دانشجو ها رایگان نشده هیچ پستی هم نذاشتن,0,0,neg
اقای جهرمی چه وضعشه اطلاعات همه کاربرا چه اونایی که از نسخه اصلی استفاده میکردن به واسطه کاربرای نسخه های فرعی تلگرام اطلاعاتشون لو رفته!!,0,0,neg
دروغ میگن سحر خیز باش تا کامروا شوی، شما یه بار تا لنگ ظهر بگیر بخواب ببین چه کام سنگین و لذت بخشی بهت میده,2,0,neg
ولی من باور میکنم این فرد یک جاکش تمام عیاره #ظریف #بی_ناموس,0,0,neg
بر لبت بوسه زنم قصدم زندگی باشد ات اگر میشوی نا خشنود زمن مرگ بر من با بوسه ی بی تمیزم!,2,0,neg
بخدا امام رضاهم راضی نیست که اینقدر فاتحه خوندید به سرعت اینترنت، اقای وزیر یه خورده مردمی باش،  مردم خوبی داریم این ملت عزیز یه درجه براشون تب کنید براتون سنگ تموم میذارن.,0,0,neg
@shatel_ir وقتی کرونا تموم شد اولین کاری ک میکنم اینه ک شرکت اینترنتمو عوض میکنم البته نه تنها من بلکه تمام فامیلامونم شاتل هستن اونام عوض میکنن گدا گشنه چی شد مثلن تمدید نکردی؟,0,0,neg
خواستگار و مسئولش بزرگتران کراشو اما خودمون =))),2,2,pos
#حسین_جان در فکر آن #گودالم که تو را در خود جای داده است... هیچ گودالی چنین #رفیع ندیده بودم! در #حضیض هم می توان #عزیز بود... #از_گودال_بپرس #حب_الحسین_یجمعنا,0,0,neg
چراماگزینه ای بنام قرنطینه نداریم چرااینقدربی وجدان وبی کفایت هستین خربازدهیش ازشماهابیشتره بشماهامیشه گفت مسئول؟ من ی پسرکوچولودارم سرپرستم با700تومن کرایه خونه وقسط بانک وهزارکوفت وزهرماردیگ الان که بیکارشدم چه خاکی بسرم بریزم؟ خب خدالعنتتون کنه قرنطینه کنیدمردمو☹️☹️☹️☹️,0,0,neg
جناب وزیر اینترنت صد گیگابایتی رو برای مشترکین خانگی شارژ کردید اما سرویس دهندگان و مخصوصا مخابرات سرعت دانلود عادی چهار مگابیت رو به یک مگابیت کاهش دادند...اقا ما نخایم اینترنت عدیه داشته باشیم و سرعتمون برگرده به شارژی که داشتیم به کی باید بگیم..چرا از هر فرصتی دنبال کلاهبرداری و سو استفاده هستیم...منصف باشیم,0,0,neg
ما گلهای خندانیم ۴ درصد از ایرانیم پول و خاک ایران را ارث پدر میدانیم #روحانی #دروغ #دزد,0,0,neg
اینترنت خانگی رایگان حداقل تا آخر عید تمدید کنید ملت تو قرنطینه جز این اینترنت دیگه کاری ندارن,1,1,med
